date,hour,p101
2015-12-27,01,585
2015-12-27,02,585
2015-12-27,03,585
2015-12-27,04,585
2015-12-27,05,585
2015-12-27,06,585
2015-12-27,07,585
2015-12-27,08,585
2015-12-27,09,585
2015-12-27,10,576
2015-12-27,11,501
2015-12-27,12,448
2015-12-27,13,402
2015-12-27,14,380
2015-12-27,15,349
2015-12-27,16,62
2015-12-27,17,47
2015-12-27,18,121
2015-12-27,19,223
2015-12-27,20,360
2015-12-27,21,460
2015-12-27,22,460
2015-12-27,23,460
2015-12-28,00,460
2015-12-28,01,460
2015-12-28,02,460
2015-12-28,03,460
2015-12-28,04,460
2015-12-28,05,460
2015-12-28,06,460
2015-12-28,07,460
2015-12-28,08,460
2015-12-28,09,460
2015-12-28,10,424
2015-12-28,11,280
2015-12-28,12,273
2015-12-28,13,344
2015-12-28,14,350
2015-12-28,15,259
2015-12-28,16,174
2015-12-28,17,62
2015-12-28,18,200
2015-12-28,19,426
2015-12-28,20,523
2015-12-28,21,540
2015-12-28,22,540
2015-12-28,23,540
2015-12-29,00,540
2015-12-29,01,540
2015-12-29,02,540
2015-12-29,03,540
2015-12-29,04,540
2015-12-29,05,540
2015-12-29,06,577
2015-12-29,07,581
2015-12-29,08,513
2015-12-29,09,362
2015-12-29,10,210
2015-12-29,11,97
2015-12-29,12,124
2015-12-29,13,222
2015-12-29,14,250
2015-12-29,15,180
2015-12-29,16,12
2015-12-29,17,40
2015-12-29,18,175
2015-12-29,19,255
2015-12-29,20,409
2015-12-29,21,535
2015-12-29,22,535
2015-12-29,23,535
2015-12-30,00,535
2015-12-30,01,535
2015-12-30,02,535
2015-12-30,03,535
2015-12-30,04,535
2015-12-30,05,535
2015-12-30,06,535
2015-12-30,07,535
2015-12-30,08,535
2015-12-30,09,535
2015-12-30,10,475
2015-12-30,11,259
2015-12-30,12,200
2015-12-30,13,203
2015-12-30,14,215
2015-12-30,15,138
2015-12-30,16,72
2015-12-30,17,82
2015-12-30,18,223
2015-12-30,19,422
2015-12-30,20,505
2015-12-30,21,505
2015-12-30,22,505
2015-12-30,23,505
2015-12-31,00,505
2015-12-31,01,505
2015-12-31,02,505
2015-12-31,03,505
2015-12-31,04,505
2015-12-31,05,505
2015-12-31,06,505
2015-12-31,07,505
2015-12-31,08,505
2015-12-31,09,484
2015-12-31,10,374
2015-12-31,11,360
2015-12-31,12,324
2015-12-31,13,305
2015-12-31,14,373
2015-12-31,15,388
2015-12-31,16,295
2015-12-31,17,297
2015-12-31,18,345
2015-12-31,19,387
2015-12-31,20,392
2015-12-31,21,313
2015-12-31,22,152
2015-12-31,23,8
2016-01-01,00,0
2016-01-01,01,152
2016-01-01,02,489
2016-01-01,03,573
2016-01-01,04,575
2016-01-01,05,575
2016-01-01,06,575
2016-01-01,07,575
2016-01-01,08,575
2016-01-01,09,575
2016-01-01,10,575
2016-01-01,11,575
2016-01-01,12,575
2016-01-01,13,575
2016-01-01,14,521
2016-01-01,15,500
2016-01-01,16,312
2016-01-01,17,11
2016-01-01,18,62
2016-01-01,19,311
2016-01-01,20,400
2016-01-01,21,675
2016-01-01,22,685
2016-01-01,23,685
2016-01-02,00,685
2016-01-02,01,685
2016-01-02,02,685
2016-01-02,03,685
2016-01-02,04,685
2016-01-02,05,685
2016-01-02,06,685
2016-01-02,07,685
2016-01-02,08,685
2016-01-02,09,685
2016-01-02,10,685
2016-01-02,11,418
2016-01-02,12,396
2016-01-02,13,405
2016-01-02,14,414
2016-01-02,15,356
2016-01-02,16,320
2016-01-02,17,306
2016-01-02,18,372
2016-01-02,19,451
2016-01-02,20,530
2016-01-02,21,541
2016-01-02,22,561
2016-01-02,23,565
2016-01-03,00,581
2016-01-03,01,593
2016-01-03,02,595
2016-01-03,03,595
2016-01-03,04,595
2016-01-03,05,595
2016-01-03,06,595
2016-01-03,07,595
2016-01-03,08,595
2016-01-03,09,595
2016-01-03,10,595
2016-01-03,11,548
2016-01-03,12,538
2016-01-03,13,540
2016-01-03,14,497
2016-01-03,15,357
2016-01-03,16,226
2016-01-03,17,146
2016-01-03,18,209
2016-01-03,19,385
2016-01-03,20,511
2016-01-03,21,536
2016-01-03,22,540
2016-01-03,23,540
2016-01-04,00,540
2016-01-04,01,540
2016-01-04,02,540
2016-01-04,03,540
2016-01-04,04,540
2016-01-04,05,540
2016-01-04,06,540
2016-01-04,07,540
2016-01-04,08,516
2016-01-04,09,447
2016-01-04,10,392
2016-01-04,11,366
2016-01-04,12,379
2016-01-04,13,425
2016-01-04,14,422
2016-01-04,15,358
2016-01-04,16,282
2016-01-04,17,272
2016-01-04,18,361
2016-01-04,19,487
2016-01-04,20,547
2016-01-04,21,555
2016-01-04,22,555
2016-01-04,23,555
2016-01-05,00,555
2016-01-05,01,555
2016-01-05,02,555
2016-01-05,03,555
2016-01-05,04,555
2016-01-05,05,555
2016-01-05,06,578
2016-01-05,07,590
2016-01-05,08,518
2016-01-05,09,400
2016-01-05,10,274
2016-01-05,11,144
2016-01-05,12,153
2016-01-05,13,252
2016-01-05,14,306
2016-01-05,15,234
2016-01-05,16,144
2016-01-05,17,123
2016-01-05,18,216
2016-01-05,19,421
2016-01-05,20,510
2016-01-05,21,515
2016-01-05,22,515
2016-01-05,23,515
2016-01-06,00,515
2016-01-06,01,515
2016-01-06,02,515
2016-01-06,03,515
2016-01-06,04,515
2016-01-06,05,515
2016-01-06,06,515
2016-01-06,07,515
2016-01-06,08,549
2016-01-06,09,594
2016-01-06,10,521
2016-01-06,11,449
2016-01-06,12,415
2016-01-06,13,389
2016-01-06,14,300
2016-01-06,15,157
2016-01-06,16,47
2016-01-06,17,48
2016-01-06,18,117
2016-01-06,19,308
2016-01-06,20,510
2016-01-06,21,540
2016-01-06,22,540
2016-01-06,23,540
2016-01-07,00,540
2016-01-07,01,540
2016-01-07,02,540
2016-01-07,03,540
2016-01-07,04,540
2016-01-07,05,540
2016-01-07,06,540
2016-01-07,07,540
2016-01-07,08,540
2016-01-07,09,540
2016-01-07,10,540
2016-01-07,11,540
2016-01-07,12,540
2016-01-07,13,288
2016-01-07,14,284
2016-01-07,15,235
2016-01-07,16,232
2016-01-07,17,283
2016-01-07,18,387
2016-01-07,19,507
2016-01-07,20,550
2016-01-07,21,550
2016-01-07,22,550
2016-01-07,23,550
2016-01-08,00,550
2016-01-08,01,550
2016-01-08,02,550
2016-01-08,03,550
2016-01-08,04,550
2016-01-08,05,550
2016-01-08,06,550
2016-01-08,07,550
2016-01-08,08,550
2016-01-08,09,550
2016-01-08,10,550
2016-01-08,11,550
2016-01-08,12,550
2016-01-08,13,360
2016-01-08,14,305
2016-01-08,15,273
2016-01-08,16,262
2016-01-08,17,304
2016-01-08,18,386
2016-01-08,19,497
2016-01-08,20,557
2016-01-08,21,570
2016-01-08,22,570
2016-01-08,23,570
2016-01-09,00,570
2016-01-09,01,584
2016-01-09,02,590
2016-01-09,03,590
2016-01-09,04,590
2016-01-09,05,590
2016-01-09,06,590
2016-01-09,07,592
2016-01-09,08,539
2016-01-09,09,413
2016-01-09,10,259
2016-01-09,11,195
2016-01-09,12,270
2016-01-09,13,343
2016-01-09,14,355
2016-01-09,15,288
2016-01-09,16,265
2016-01-09,17,311
2016-01-09,18,389
2016-01-09,19,484
2016-01-09,20,530
2016-01-09,21,515
2016-01-09,22,523
2016-01-09,23,552
2016-01-10,00,570
2016-01-10,01,590
2016-01-10,02,590
2016-01-10,03,590
2016-01-10,04,590
2016-01-10,05,590
2016-01-10,06,590
2016-01-10,07,590
2016-01-10,08,590
2016-01-10,09,590
2016-01-10,10,590
2016-01-10,11,521
2016-01-10,12,520
2016-01-10,13,529
2016-01-10,14,521
2016-01-10,15,440
2016-01-10,16,377
2016-01-10,17,401
2016-01-10,18,498
2016-01-10,19,570
2016-01-10,20,587
2016-01-10,21,592
2016-01-10,22,600
2016-01-10,23,600
2016-01-11,00,600
2016-01-11,01,600
2016-01-11,02,600
2016-01-11,03,600
2016-01-11,04,600
2016-01-11,05,600
2016-01-11,06,600
2016-01-11,07,600
2016-01-11,08,448
2016-01-11,09,267
2016-01-11,10,136
2016-01-11,11,120
2016-01-11,12,120
2016-01-11,13,220
2016-01-11,14,312
2016-01-11,15,258
2016-01-11,16,267
2016-01-11,17,300
2016-01-11,18,377
2016-01-11,19,523
2016-01-11,20,579
2016-01-11,21,580
2016-01-11,22,580
2016-01-11,23,580
2016-01-12,00,580
2016-01-12,01,580
2016-01-12,02,580
2016-01-12,03,580
2016-01-12,04,580
2016-01-12,05,580
2016-01-12,06,580
2016-01-12,07,580
2016-01-12,08,580
2016-01-12,09,206
2016-01-12,10,76
2016-01-12,11,10
2016-01-12,12,67
2016-01-12,13,115
2016-01-12,14,242
2016-01-12,15,233
2016-01-12,16,220
2016-01-12,17,253
2016-01-12,18,260
2016-01-12,19,483
2016-01-12,20,579
2016-01-12,21,590
2016-01-12,22,590
2016-01-12,23,590
2016-01-13,00,590
2016-01-13,01,590
2016-01-13,02,590
2016-01-13,03,590
2016-01-13,04,590
2016-01-13,05,590
2016-01-13,06,590
2016-01-13,07,590
2016-01-13,08,470
2016-01-13,09,190
2016-01-13,10,3
2016-01-13,11,37
2016-01-13,12,134
2016-01-13,13,214
2016-01-13,14,282
2016-01-13,15,275
2016-01-13,16,254
2016-01-13,17,240
2016-01-13,18,320
2016-01-13,19,516
2016-01-13,20,602
2016-01-13,21,610
2016-01-13,22,610
2016-01-13,23,610
2016-01-14,00,610
2016-01-14,01,610
2016-01-14,02,610
2016-01-14,03,610
2016-01-14,04,610
2016-01-14,05,610
2016-01-14,06,610
2016-01-14,07,582
2016-01-14,08,419
2016-01-14,09,100
2016-01-14,10,5
2016-01-14,11,6
2016-01-14,12,97
2016-01-14,13,240
2016-01-14,14,286
2016-01-14,15,270
2016-01-14,16,270
2016-01-14,17,315
2016-01-14,18,430
2016-01-14,19,543
2016-01-14,20,607
2016-01-14,21,610
2016-01-14,22,610
2016-01-14,23,610
2016-01-15,00,610
2016-01-15,01,610
2016-01-15,02,610
2016-01-15,03,610
2016-01-15,04,610
2016-01-15,05,610
2016-01-15,06,610
2016-01-15,07,595
2016-01-15,08,459
2016-01-15,09,216
2016-01-15,10,91
2016-01-15,11,66
2016-01-15,12,137
2016-01-15,13,241
2016-01-15,14,295
2016-01-15,15,295
2016-01-15,16,295
2016-01-15,17,295
2016-01-15,18,306
2016-01-15,19,470
2016-01-15,20,519
2016-01-15,21,541
2016-01-15,22,535
2016-01-15,23,535
2016-01-16,00,557
2016-01-16,01,602
2016-01-16,02,605
2016-01-16,03,605
2016-01-16,04,605
2016-01-16,05,605
2016-01-16,06,596
2016-01-16,07,580
2016-01-16,08,544
2016-01-16,09,390
2016-01-16,10,244
2016-01-16,11,151
2016-01-16,12,140
2016-01-16,13,210
2016-01-16,14,212
2016-01-16,15,127
2016-01-16,16,86
2016-01-16,17,113
2016-01-16,18,257
2016-01-16,19,439
2016-01-16,20,502
2016-01-16,21,486
2016-01-16,22,480
2016-01-16,23,512
2016-01-17,00,561
2016-01-17,01,605
2016-01-17,02,610
2016-01-17,03,610
2016-01-17,04,610
2016-01-17,05,610
2016-01-17,06,610
2016-01-17,07,610
2016-01-17,08,610
2016-01-17,09,600
2016-01-17,10,595
2016-01-17,11,540
2016-01-17,12,533
2016-01-17,13,513
2016-01-17,14,468
2016-01-17,15,330
2016-01-17,16,252
2016-01-17,17,276
2016-01-17,18,429
2016-01-17,19,554
2016-01-17,20,570
2016-01-17,21,579
2016-01-17,22,580
2016-01-17,23,580
2016-01-18,00,580
2016-01-18,01,580
2016-01-18,02,580
2016-01-18,03,580
2016-01-18,04,580
2016-01-18,05,580
2016-01-18,06,580
2016-01-18,07,580
2016-01-18,08,580
2016-01-18,09,580
2016-01-18,10,293
2016-01-18,11,122
2016-01-18,12,166
2016-01-18,13,265
2016-01-18,14,285
2016-01-18,15,285
2016-01-18,16,257
2016-01-18,17,298
2016-01-18,18,385
2016-01-18,19,419
2016-01-18,20,579
2016-01-18,21,590
2016-01-18,22,590
2016-01-18,23,590
2016-01-19,00,590
2016-01-19,01,590
2016-01-19,02,590
2016-01-19,03,590
2016-01-19,04,590
2016-01-19,05,590
2016-01-19,06,590
2016-01-19,07,590
2016-01-19,08,558
2016-01-19,09,151
2016-01-19,10,26
2016-01-19,11,39
2016-01-19,12,125
2016-01-19,13,213
2016-01-19,14,289
2016-01-19,15,276
2016-01-19,16,240
2016-01-19,17,248
2016-01-19,18,365
2016-01-19,19,425
2016-01-19,20,606
2016-01-19,21,620
2016-01-19,22,620
2016-01-19,23,620
2016-01-20,00,620
2016-01-20,01,620
2016-01-20,02,620
2016-01-20,03,620
2016-01-20,04,620
2016-01-20,05,620
2016-01-20,06,620
2016-01-20,07,586
2016-01-20,08,486
2016-01-20,09,233
2016-01-20,10,43
2016-01-20,11,21
2016-01-20,12,85
2016-01-20,13,232
2016-01-20,14,252
2016-01-20,15,195
2016-01-20,16,222
2016-01-20,17,318
2016-01-20,18,384
2016-01-20,19,465
2016-01-20,20,575
2016-01-20,21,575
2016-01-20,22,575
2016-01-20,23,575
2016-01-21,00,575
2016-01-21,01,575
2016-01-21,02,575
2016-01-21,03,575
2016-01-21,04,575
2016-01-21,05,575
2016-01-21,06,594
2016-01-21,07,600
2016-01-21,08,600
2016-01-21,09,266
2016-01-21,10,13
2016-01-21,11,24
2016-01-21,12,67
2016-01-21,13,108
2016-01-21,14,259
2016-01-21,15,240
2016-01-21,16,246
2016-01-21,17,255
2016-01-21,18,361
2016-01-21,19,513
2016-01-21,20,574
2016-01-21,21,585
2016-01-21,22,585
2016-01-21,23,585
2016-01-22,00,585
2016-01-22,01,585
2016-01-22,02,585
2016-01-22,03,585
2016-01-22,04,585
2016-01-22,05,585
2016-01-22,06,585
2016-01-22,07,576
2016-01-22,08,480
2016-01-22,09,261
2016-01-22,10,190
2016-01-22,11,99
2016-01-22,12,60
2016-01-22,13,204
2016-01-22,14,280
2016-01-22,15,182
2016-01-22,16,109
2016-01-22,17,169
2016-01-22,18,307
2016-01-22,19,504
2016-01-22,20,568
2016-01-22,21,575
2016-01-22,22,575
2016-01-22,23,575
2016-01-23,00,590
2016-01-23,01,595
2016-01-23,02,595
2016-01-23,03,595
2016-01-23,04,595
2016-01-23,05,595
2016-01-23,06,595
2016-01-23,07,594
2016-01-23,08,570
2016-01-23,09,451
2016-01-23,10,313
2016-01-23,11,211
2016-01-23,12,250
2016-01-23,13,280
2016-01-23,14,310
2016-01-23,15,206
2016-01-23,16,96
2016-01-23,17,92
2016-01-23,18,275
2016-01-23,19,468
2016-01-23,20,510
2016-01-23,21,510
2016-01-23,22,510
2016-01-23,23,542
2016-01-24,00,582
2016-01-24,01,592
2016-01-24,02,595
2016-01-24,03,595
2016-01-24,04,595
2016-01-24,05,595
2016-01-24,06,595
2016-01-24,07,595
2016-01-24,08,595
2016-01-24,09,595
2016-01-24,10,595
2016-01-24,11,552
2016-01-24,12,535
2016-01-24,13,525
2016-01-24,14,489
2016-01-24,15,318
2016-01-24,16,184
2016-01-24,17,228
2016-01-24,18,411
2016-01-24,19,557
2016-01-24,20,585
2016-01-24,21,595
2016-01-24,22,595
2016-01-24,23,595
2016-01-25,00,595
2016-01-25,01,595
2016-01-25,02,595
2016-01-25,03,595
2016-01-25,04,595
2016-01-25,05,595
2016-01-25,06,595
2016-01-25,07,595
2016-01-25,08,511
2016-01-25,09,339
2016-01-25,10,161
2016-01-25,11,155
2016-01-25,12,175
2016-01-25,13,286
2016-01-25,14,295
2016-01-25,15,295
2016-01-25,16,295
2016-01-25,17,326
2016-01-25,18,440
2016-01-25,19,548
2016-01-25,20,596
2016-01-25,21,605
2016-01-25,22,605
2016-01-25,23,605
2016-01-26,00,605
2016-01-26,01,605
2016-01-26,02,605
2016-01-26,03,605
2016-01-26,04,605
2016-01-26,05,605
2016-01-26,06,605
2016-01-26,07,605
2016-01-26,08,605
2016-01-26,09,334
2016-01-26,10,30
2016-01-26,11,24
2016-01-26,12,116
2016-01-26,13,218
2016-01-26,14,248
2016-01-26,15,209
2016-01-26,16,210
2016-01-26,17,298
2016-01-26,18,417
2016-01-26,19,532
2016-01-26,20,590
2016-01-26,21,590
2016-01-26,22,590
2016-01-26,23,590
2016-01-27,00,590
2016-01-27,01,590
2016-01-27,02,590
2016-01-27,03,590
2016-01-27,04,590
2016-01-27,05,590
2016-01-27,06,590
2016-01-27,07,590
2016-01-27,08,590
2016-01-27,09,294
2016-01-27,10,71
2016-01-27,11,5
2016-01-27,12,61
2016-01-27,13,154
2016-01-27,14,250
2016-01-27,15,208
2016-01-27,16,197
2016-01-27,17,270
2016-01-27,18,349
2016-01-27,19,483
2016-01-27,20,559
2016-01-27,21,570
2016-01-27,22,570
2016-01-27,23,570
2016-01-28,00,570
2016-01-28,01,570
2016-01-28,02,570
2016-01-28,03,570
2016-01-28,04,570
2016-01-28,05,570
2016-01-28,06,570
2016-01-28,07,570
2016-01-28,08,570
2016-01-28,09,264
2016-01-28,10,157
2016-01-28,11,10
2016-01-28,12,47
2016-01-28,13,60
2016-01-28,14,166
2016-01-28,15,199
2016-01-28,16,226
2016-01-28,17,298
2016-01-28,18,417
2016-01-28,19,510
2016-01-28,20,585
2016-01-28,21,605
2016-01-28,22,605
2016-01-28,23,605
2016-01-29,00,605
2016-01-29,01,605
2016-01-29,02,605
2016-01-29,03,605
2016-01-29,04,605
2016-01-29,05,605
2016-01-29,06,602
2016-01-29,07,600
2016-01-29,08,523
2016-01-29,09,283
2016-01-29,10,161
2016-01-29,11,78
2016-01-29,12,105
2016-01-29,13,105
2016-01-29,14,263
2016-01-29,15,229
2016-01-29,16,252
2016-01-29,17,322
2016-01-29,18,398
2016-01-29,19,519
2016-01-29,20,579
2016-01-29,21,582
2016-01-29,22,570
2016-01-29,23,581
2016-01-30,00,585
2016-01-30,01,586
2016-01-30,02,595
2016-01-30,03,595
2016-01-30,04,595
2016-01-30,05,595
2016-01-30,06,597
2016-01-30,07,594
2016-01-30,08,543
2016-01-30,09,435
2016-01-30,10,330
2016-01-30,11,207
2016-01-30,12,225
2016-01-30,13,299
2016-01-30,14,322
2016-01-30,15,240
2016-01-30,16,177
2016-01-30,17,200
2016-01-30,18,346
2016-01-30,19,451
2016-01-30,20,489
2016-01-30,21,470
2016-01-30,22,469
2016-01-30,23,506
2016-01-31,00,555
2016-01-31,01,583
2016-01-31,02,590
2016-01-31,03,590
2016-01-31,04,590
2016-01-31,05,590
2016-01-31,06,590
2016-01-31,07,590
2016-01-31,08,590
2016-01-31,09,590
2016-01-31,10,562
2016-01-31,11,521
2016-01-31,12,510
2016-01-31,13,494
2016-01-31,14,440
2016-01-31,15,276
2016-01-31,16,72
2016-01-31,17,85
2016-01-31,18,330
2016-01-31,19,511
2016-01-31,20,569
2016-01-31,21,577
2016-01-31,22,590
2016-01-31,23,590
2016-02-01,00,590
2016-02-01,01,590
2016-02-01,02,590
2016-02-01,03,590
2016-02-01,04,590
2016-02-01,05,590
2016-02-01,06,590
2016-02-01,07,577
2016-02-01,08,428
2016-02-01,09,217
2016-02-01,10,130
2016-02-01,11,137
2016-02-01,12,217
2016-02-01,13,293
2016-02-01,14,297
2016-02-01,15,251
2016-02-01,16,272
2016-02-01,17,351
2016-02-01,18,437
2016-02-01,19,537
2016-02-01,20,579
2016-02-01,21,590
2016-02-01,22,590
2016-02-01,23,590
2016-02-02,00,590
2016-02-02,01,590
2016-02-02,02,590
2016-02-02,03,590
2016-02-02,04,590
2016-02-02,05,590
2016-02-02,06,590
2016-02-02,07,576
2016-02-02,08,456
2016-02-02,09,260
2016-02-02,10,79
2016-02-02,11,33
2016-02-02,12,122
2016-02-02,13,215
2016-02-02,14,314
2016-02-02,15,246
2016-02-02,16,251
2016-02-02,17,304
2016-02-02,18,401
2016-02-02,19,545
2016-02-02,20,600
2016-02-02,21,600
2016-02-02,22,600
2016-02-02,23,600
2016-02-03,00,600
2016-02-03,01,600
2016-02-03,02,600
2016-02-03,03,600
2016-02-03,04,600
2016-02-03,05,600
2016-02-03,06,600
2016-02-03,07,600
2016-02-03,08,435
2016-02-03,09,160
2016-02-03,10,41
2016-02-03,11,39
2016-02-03,12,129
2016-02-03,13,233
2016-02-03,14,270
2016-02-03,15,280
2016-02-03,16,273
2016-02-03,17,303
2016-02-03,18,373
2016-02-03,19,465
2016-02-03,20,543
2016-02-03,21,580
2016-02-03,22,580
2016-02-03,23,580
2016-02-04,00,580
2016-02-04,01,580
2016-02-04,02,580
2016-02-04,03,580
2016-02-04,04,580
2016-02-04,05,580
2016-02-04,06,580
2016-02-04,07,580
2016-02-04,08,397
2016-02-04,09,109
2016-02-04,10,32
2016-02-04,11,54
2016-02-04,12,135
2016-02-04,13,256
2016-02-04,14,293
2016-02-04,15,247
2016-02-04,16,260
2016-02-04,17,350
2016-02-04,18,451
2016-02-04,19,570
2016-02-04,20,622
2016-02-04,21,620
2016-02-04,22,620
2016-02-04,23,620
2016-02-05,00,620
2016-02-05,01,620
2016-02-05,02,620
2016-02-05,03,620
2016-02-05,04,620
2016-02-05,05,620
2016-02-05,06,620
2016-02-05,07,620
2016-02-05,08,426
2016-02-05,09,238
2016-02-05,10,105
2016-02-05,11,96
2016-02-05,12,183
2016-02-05,13,284
2016-02-05,14,315
2016-02-05,15,290
2016-02-05,16,280
2016-02-05,17,344
2016-02-05,18,420
2016-02-05,19,522
2016-02-05,20,578
2016-02-05,21,575
2016-02-05,22,563
2016-02-05,23,569
2016-02-06,00,585
2016-02-06,01,606
2016-02-06,02,610
2016-02-06,03,610
2016-02-06,04,610
2016-02-06,05,610
2016-02-06,06,610
2016-02-06,07,610
2016-02-06,08,562
2016-02-06,09,418
2016-02-06,10,250
2016-02-06,11,208
2016-02-06,12,276
2016-02-06,13,323
2016-02-06,14,309
2016-02-06,15,240
2016-02-06,16,196
2016-02-06,17,236
2016-02-06,18,346
2016-02-06,19,452
2016-02-06,20,524
2016-02-06,21,535
2016-02-06,22,540
2016-02-06,23,565
2016-02-07,00,581
2016-02-07,01,599
2016-02-07,02,600
2016-02-07,03,600
2016-02-07,04,600
2016-02-07,05,600
2016-02-07,06,600
2016-02-07,07,600
2016-02-07,08,600
2016-02-07,09,591
2016-02-07,10,590
2016-02-07,11,583
2016-02-07,12,580
2016-02-07,13,580
2016-02-07,14,582
2016-02-07,15,567
2016-02-07,16,565
2016-02-07,17,568
2016-02-07,18,584
2016-02-07,19,597
2016-02-07,20,603
2016-02-07,21,596
2016-02-07,22,600
2016-02-07,23,600
2016-02-08,00,600
2016-02-08,01,600
2016-02-08,02,600
2016-02-08,03,600
2016-02-08,04,600
2016-02-08,05,600
2016-02-08,06,600
2016-02-08,07,600
2016-02-08,08,483
2016-02-08,09,272
2016-02-08,10,193
2016-02-08,11,190
2016-02-08,12,241
2016-02-08,13,315
2016-02-08,14,313
2016-02-08,15,227
2016-02-08,16,207
2016-02-08,17,288
2016-02-08,18,406
2016-02-08,19,512
2016-02-08,20,561
2016-02-08,21,570
2016-02-08,22,570
2016-02-08,23,570
2016-02-09,00,570
2016-02-09,01,570
2016-02-09,02,570
2016-02-09,03,570
2016-02-09,04,570
2016-02-09,05,570
2016-02-09,06,582
2016-02-09,07,600
2016-02-09,08,600
2016-02-09,09,298
2016-02-09,10,129
2016-02-09,11,74
2016-02-09,12,60
2016-02-09,13,60
2016-02-09,14,92
2016-02-09,15,241
2016-02-09,16,253
2016-02-09,17,337
2016-02-09,18,439
2016-02-09,19,536
2016-02-09,20,597
2016-02-09,21,605
2016-02-09,22,605
2016-02-09,23,605
2016-02-10,00,605
2016-02-10,01,605
2016-02-10,02,605
2016-02-10,03,605
2016-02-10,04,605
2016-02-10,05,605
2016-02-10,06,601
2016-02-10,07,566
2016-02-10,08,398
2016-02-10,09,144
2016-02-10,10,24
2016-02-10,11,13
2016-02-10,12,113
2016-02-10,13,210
2016-02-10,14,240
2016-02-10,15,227
2016-02-10,16,162
2016-02-10,17,232
2016-02-10,18,349
2016-02-10,19,445
2016-02-10,20,556
2016-02-10,21,580
2016-02-10,22,580
2016-02-10,23,580
2016-02-11,00,580
2016-02-11,01,580
2016-02-11,02,580
2016-02-11,03,580
2016-02-11,04,580
2016-02-11,05,580
2016-02-11,06,580
2016-02-11,07,569
2016-02-11,08,372
2016-02-11,09,130
2016-02-11,10,1
2016-02-11,11,15
2016-02-11,12,114
2016-02-11,13,209
2016-02-11,14,230
2016-02-11,15,204
2016-02-11,16,195
2016-02-11,17,219
2016-02-11,18,421
2016-02-11,19,469
2016-02-11,20,600
2016-02-11,21,600
2016-02-11,22,600
2016-02-11,23,600
2016-02-12,00,600
2016-02-12,01,600
2016-02-12,02,600
2016-02-12,03,600
2016-02-12,04,600
2016-02-12,05,600
2016-02-12,06,593
2016-02-12,07,590
2016-02-12,08,421
2016-02-12,09,252
2016-02-12,10,84
2016-02-12,11,71
2016-02-12,12,136
2016-02-12,13,246
2016-02-12,14,270
2016-02-12,15,294
2016-02-12,16,315
2016-02-12,17,330
2016-02-12,18,420
2016-02-12,19,472
2016-02-12,20,570
2016-02-12,21,574
2016-02-12,22,580
2016-02-12,23,589
2016-02-13,00,599
2016-02-13,01,605
2016-02-13,02,605
2016-02-13,03,605
2016-02-13,04,605
2016-02-13,05,605
2016-02-13,06,605
2016-02-13,07,605
2016-02-13,08,605
2016-02-13,09,477
2016-02-13,10,332
2016-02-13,11,225
2016-02-13,12,245
2016-02-13,13,278
