date,hour,p109
2016-04-23,02,159
2016-04-23,03,159
2016-04-23,04,158
2016-04-23,05,159
2016-04-23,06,159
2016-04-23,07,160
2016-04-23,08,156
2016-04-23,09,147
2016-04-23,10,141
2016-04-23,11,127
2016-04-23,12,121
2016-04-23,13,127
2016-04-23,14,133
2016-04-23,15,143
2016-04-23,16,146
2016-04-23,17,143
2016-04-23,18,152
2016-04-23,19,160
2016-04-23,20,158
2016-04-23,21,157
2016-04-23,22,159
2016-04-23,23,160
2016-04-24,00,160
2016-04-24,01,160
2016-04-24,02,160
2016-04-24,03,160
2016-04-24,04,160
2016-04-24,05,160
2016-04-24,06,159
2016-04-24,07,158
2016-04-24,08,156
2016-04-24,09,156
2016-04-24,10,154
2016-04-24,11,143
2016-04-24,12,135
2016-04-24,13,127
2016-04-24,14,107
2016-04-24,15,59
2016-04-24,16,17
2016-04-24,17,30
2016-04-24,18,104
2016-04-24,19,137
2016-04-24,20,150
2016-04-24,21,154
2016-04-24,22,156
2016-04-24,23,156
2016-04-25,00,156
2016-04-25,01,156
2016-04-25,02,155
2016-04-25,03,156
2016-04-25,04,156
2016-04-25,05,156
2016-04-25,06,156
2016-04-25,07,155
2016-04-25,08,154
2016-04-25,09,151
2016-04-25,10,151
2016-04-25,11,141
2016-04-25,12,112
2016-04-25,13,82
2016-04-25,14,69
2016-04-25,15,39
2016-04-25,16,19
2016-04-25,17,54
2016-04-25,18,118
2016-04-25,19,156
2016-04-25,20,159
2016-04-25,21,159
2016-04-25,22,159
2016-04-25,23,160
2016-04-26,00,160
2016-04-26,01,160
2016-04-26,02,160
2016-04-26,03,160
2016-04-26,04,160
2016-04-26,05,160
2016-04-26,06,159
2016-04-26,07,146
2016-04-26,08,109
2016-04-26,09,80
2016-04-26,10,68
2016-04-26,11,65
2016-04-26,12,68
2016-04-26,13,71
2016-04-26,14,70
2016-04-26,15,68
2016-04-26,16,82
2016-04-26,17,98
2016-04-26,18,123
2016-04-26,19,148
2016-04-26,20,159
2016-04-26,21,159
2016-04-26,22,160
2016-04-26,23,158
2016-04-27,00,159
2016-04-27,01,160
2016-04-27,02,160
2016-04-27,03,160
2016-04-27,04,160
2016-04-27,05,160
2016-04-27,06,160
2016-04-27,07,146
2016-04-27,08,101
2016-04-27,09,62
2016-04-27,10,44
2016-04-27,11,38
2016-04-27,12,50
2016-04-27,13,50
2016-04-27,14,47
2016-04-27,15,54
2016-04-27,16,63
2016-04-27,17,87
2016-04-27,18,118
2016-04-27,19,143
2016-04-27,20,159
2016-04-27,21,159
2016-04-27,22,160
2016-04-27,23,160
2016-04-28,00,160
2016-04-28,01,160
2016-04-28,02,160
2016-04-28,03,160
2016-04-28,04,159
2016-04-28,05,159
2016-04-28,06,160
2016-04-28,07,150
2016-04-28,08,110
2016-04-28,09,77
2016-04-28,10,63
2016-04-28,11,52
2016-04-28,12,58
2016-04-28,13,65
2016-04-28,14,67
2016-04-28,15,74
2016-04-28,16,83
2016-04-28,17,99
2016-04-28,18,123
2016-04-28,19,151
2016-04-28,20,159
2016-04-28,21,159
2016-04-28,22,160
2016-04-28,23,160
2016-04-29,00,160
2016-04-29,01,160
2016-04-29,02,160
2016-04-29,03,160
2016-04-29,04,160
2016-04-29,05,160
2016-04-29,06,159
2016-04-29,07,151
2016-04-29,08,115
2016-04-29,09,89
2016-04-29,10,73
2016-04-29,11,63
2016-04-29,12,63
2016-04-29,13,74
2016-04-29,14,77
2016-04-29,15,93
2016-04-29,16,100
2016-04-29,17,109
2016-04-29,18,125
2016-04-29,19,152
2016-04-29,20,160
2016-04-29,21,157
2016-04-29,22,159
2016-04-29,23,159
2016-04-30,00,159
2016-04-30,01,160
2016-04-30,02,160
2016-04-30,03,160
2016-04-30,04,160
2016-04-30,05,160
2016-04-30,06,159
2016-04-30,07,159
2016-04-30,08,158
2016-04-30,09,150
2016-04-30,10,141
2016-04-30,11,131
2016-04-30,12,126
2016-04-30,13,128
2016-04-30,14,129
2016-04-30,15,123
2016-04-30,16,113
2016-04-30,17,119
2016-04-30,18,142
2016-04-30,19,158
2016-04-30,20,159
2016-04-30,21,159
2016-04-30,22,158
2016-04-30,23,159
2016-05-01,00,159
2016-05-01,01,159
2016-05-01,02,159
2016-05-01,03,159
2016-05-01,04,158
2016-05-01,05,159
2016-05-01,06,158
2016-05-01,07,159
2016-05-01,08,158
2016-05-01,09,157
2016-05-01,10,158
2016-05-01,11,156
2016-05-01,12,154
2016-05-01,13,155
2016-05-01,14,154
2016-05-01,15,147
2016-05-01,16,134
2016-05-01,17,124
2016-05-01,18,127
2016-05-01,19,140
2016-05-01,20,160
2016-05-01,21,159
2016-05-01,22,159
2016-05-01,23,160
2016-05-02,00,160
2016-05-02,01,159
2016-05-02,02,159
2016-05-02,03,159
2016-05-02,04,158
2016-05-02,05,159
2016-05-02,06,158
2016-05-02,07,148
2016-05-02,08,102
2016-05-02,09,73
2016-05-02,10,59
2016-05-02,11,55
2016-05-02,12,58
2016-05-02,13,61
2016-05-02,14,66
2016-05-02,15,75
2016-05-02,16,85
2016-05-02,17,92
2016-05-02,18,111
2016-05-02,19,134
2016-05-02,20,157
2016-05-02,21,160
2016-05-02,22,160
2016-05-02,23,160
2016-05-03,00,160
2016-05-03,01,160
2016-05-03,02,160
2016-05-03,03,160
2016-05-03,04,160
2016-05-03,05,160
2016-05-03,06,160
2016-05-03,07,144
2016-05-03,08,96
2016-05-03,09,63
2016-05-03,10,49
2016-05-03,11,41
2016-05-03,12,44
2016-05-03,13,51
2016-05-03,14,56
2016-05-03,15,61
2016-05-03,16,71
2016-05-03,17,82
2016-05-03,18,113
2016-05-03,19,147
2016-05-03,20,160
2016-05-03,21,159
2016-05-03,22,159
2016-05-03,23,160
2016-05-04,00,159
2016-05-04,01,159
2016-05-04,02,160
2016-05-04,03,160
2016-05-04,04,160
2016-05-04,05,160
2016-05-04,06,159
2016-05-04,07,146
2016-05-04,08,105
2016-05-04,09,74
2016-05-04,10,57
2016-05-04,11,44
2016-05-04,12,45
2016-05-04,13,47
2016-05-04,14,65
2016-05-04,15,76
2016-05-04,16,84
2016-05-04,17,106
2016-05-04,18,130
2016-05-04,19,151
2016-05-04,20,160
2016-05-04,21,159
2016-05-04,22,160
2016-05-04,23,160
2016-05-05,00,160
2016-05-05,01,160
2016-05-05,02,160
2016-05-05,03,160
2016-05-05,04,160
2016-05-05,05,160
2016-05-05,06,159
2016-05-05,07,150
2016-05-05,08,112
2016-05-05,09,73
2016-05-05,10,48
2016-05-05,11,29
2016-05-05,12,23
2016-05-05,13,32
2016-05-05,14,17
2016-05-05,15,16
2016-05-05,16,25
2016-05-05,17,44
2016-05-05,18,87
2016-05-05,19,124
2016-05-05,20,144
2016-05-05,21,156
2016-05-05,22,159
2016-05-05,23,159
2016-05-06,00,159
2016-05-06,01,159
2016-05-06,02,160
2016-05-06,03,160
2016-05-06,04,159
2016-05-06,05,159
2016-05-06,06,158
2016-05-06,07,150
2016-05-06,08,108
2016-05-06,09,73
2016-05-06,10,52
2016-05-06,11,41
2016-05-06,12,39
2016-05-06,13,47
2016-05-06,14,54
2016-05-06,15,50
2016-05-06,16,55
2016-05-06,17,76
2016-05-06,18,114
2016-05-06,19,136
2016-05-06,20,158
2016-05-06,21,159
2016-05-06,22,159
2016-05-06,23,158
2016-05-07,00,159
2016-05-07,01,159
2016-05-07,02,160
2016-05-07,03,160
2016-05-07,04,160
2016-05-07,05,160
2016-05-07,06,159
2016-05-07,07,159
2016-05-07,08,150
2016-05-07,09,127
2016-05-07,10,102
2016-05-07,11,76
2016-05-07,12,70
2016-05-07,13,85
2016-05-07,14,90
2016-05-07,15,80
2016-05-07,16,68
2016-05-07,17,85
2016-05-07,18,114
2016-05-07,19,132
2016-05-07,20,150
2016-05-07,21,152
2016-05-07,22,140
2016-05-07,23,152
2016-05-08,00,159
2016-05-08,01,159
2016-05-08,02,160
2016-05-08,03,159
2016-05-08,04,160
2016-05-08,05,160
2016-05-08,06,160
2016-05-08,07,159
2016-05-08,08,157
2016-05-08,09,150
2016-05-08,10,121
2016-05-08,11,100
2016-05-08,12,114
2016-05-08,13,120
2016-05-08,14,121
2016-05-08,15,121
2016-05-08,16,116
2016-05-08,17,127
2016-05-08,18,146
2016-05-08,19,158
2016-05-08,20,160
2016-05-08,21,159
2016-05-08,22,160
2016-05-08,23,160
2016-05-09,00,160
2016-05-09,01,160
2016-05-09,02,160
2016-05-09,03,160
2016-05-09,04,160
2016-05-09,05,160
2016-05-09,06,159
2016-05-09,07,142
2016-05-09,08,96
2016-05-09,09,66
2016-05-09,10,54
2016-05-09,11,53
2016-05-09,12,52
2016-05-09,13,56
2016-05-09,14,62
2016-05-09,15,76
2016-05-09,16,85
2016-05-09,17,99
2016-05-09,18,120
2016-05-09,19,143
2016-05-09,20,159
2016-05-09,21,159
2016-05-09,22,159
2016-05-09,23,159
2016-05-10,00,158
2016-05-10,01,157
2016-05-10,02,158
2016-05-10,03,159
2016-05-10,04,159
2016-05-10,05,158
2016-05-10,06,157
2016-05-10,07,145
2016-05-10,08,96
2016-05-10,09,59
2016-05-10,10,39
2016-05-10,11,33
2016-05-10,12,37
2016-05-10,13,42
2016-05-10,14,48
2016-05-10,15,59
2016-05-10,16,70
2016-05-10,17,79
2016-05-10,18,104
2016-05-10,19,147
2016-05-10,20,160
2016-05-10,21,159
2016-05-10,22,160
2016-05-10,23,160
2016-05-11,00,160
2016-05-11,01,160
2016-05-11,02,160
2016-05-11,03,160
2016-05-11,04,160
2016-05-11,05,160
2016-05-11,06,158
2016-05-11,07,135
2016-05-11,08,88
2016-05-11,09,55
2016-05-11,10,48
2016-05-11,11,43
2016-05-11,12,48
2016-05-11,13,54
2016-05-11,14,57
2016-05-11,15,67
2016-05-11,16,74
2016-05-11,17,90
2016-05-11,18,111
2016-05-11,19,140
2016-05-11,20,160
2016-05-11,21,159
2016-05-11,22,159
2016-05-11,23,159
2016-05-12,00,159
2016-05-12,01,160
2016-05-12,02,160
2016-05-12,03,159
2016-05-12,04,160
2016-05-12,05,160
2016-05-12,06,160
2016-05-12,07,150
2016-05-12,08,119
2016-05-12,09,89
2016-05-12,10,77
2016-05-12,11,74
2016-05-12,12,78
2016-05-12,13,80
2016-05-12,14,65
2016-05-12,15,67
2016-05-12,16,81
2016-05-12,17,95
2016-05-12,18,121
2016-05-12,19,146
2016-05-12,20,159
2016-05-12,21,160
2016-05-12,22,159
2016-05-12,23,159
2016-05-13,00,159
2016-05-13,01,159
2016-05-13,02,160
2016-05-13,03,160
2016-05-13,04,159
2016-05-13,05,160
2016-05-13,06,159
2016-05-13,07,150
2016-05-13,08,110
2016-05-13,09,74
2016-05-13,10,57
2016-05-13,11,49
2016-05-13,12,54
2016-05-13,13,59
2016-05-13,14,62
2016-05-13,15,73
2016-05-13,16,81
2016-05-13,17,96
2016-05-13,18,111
2016-05-13,19,135
2016-05-13,20,154
2016-05-13,21,156
2016-05-13,22,156
2016-05-13,23,157
2016-05-14,00,159
2016-05-14,01,159
2016-05-14,02,160
2016-05-14,03,160
2016-05-14,04,160
2016-05-14,05,160
2016-05-14,06,159
2016-05-14,07,160
2016-05-14,08,153
2016-05-14,09,138
2016-05-14,10,118
2016-05-14,11,99
2016-05-14,12,97
2016-05-14,13,106
2016-05-14,14,119
2016-05-14,15,119
2016-05-14,16,108
2016-05-14,17,118
2016-05-14,18,146
2016-05-14,19,159
2016-05-14,20,158
2016-05-14,21,153
2016-05-14,22,153
2016-05-14,23,158
2016-05-15,00,159
2016-05-15,01,159
2016-05-15,02,159
2016-05-15,03,160
2016-05-15,04,159
2016-05-15,05,160
2016-05-15,06,159
2016-05-15,07,159
2016-05-15,08,157
2016-05-15,09,155
2016-05-15,10,151
2016-05-15,11,132
2016-05-15,12,118
2016-05-15,13,102
2016-05-15,14,77
2016-05-15,15,23
2016-05-15,16,15
2016-05-15,17,18
2016-05-15,18,49
2016-05-15,19,94
2016-05-15,20,141
2016-05-15,21,158
2016-05-15,22,159
2016-05-15,23,159
2016-05-16,00,159
2016-05-16,01,160
2016-05-16,02,160
2016-05-16,03,160
2016-05-16,04,160
2016-05-16,05,160
2016-05-16,06,158
2016-05-16,07,143
2016-05-16,08,97
2016-05-16,09,56
2016-05-16,10,36
2016-05-16,11,20
2016-05-16,12,26
2016-05-16,13,33
2016-05-16,14,24
2016-05-16,15,18
2016-05-16,16,38
2016-05-16,17,70
2016-05-16,18,103
2016-05-16,19,128
2016-05-16,20,152
2016-05-16,21,156
2016-05-16,22,158
2016-05-16,23,157
2016-05-17,00,159
2016-05-17,01,160
2016-05-17,02,160
2016-05-17,03,160
2016-05-17,04,160
2016-05-17,05,160
2016-05-17,06,159
2016-05-17,07,145
2016-05-17,08,106
2016-05-17,09,74
2016-05-17,10,54
2016-05-17,11,52
2016-05-17,12,62
2016-05-17,13,65
2016-05-17,14,65
2016-05-17,15,69
2016-05-17,16,79
2016-05-17,17,98
2016-05-17,18,120
2016-05-17,19,151
2016-05-17,20,160
2016-05-17,21,159
2016-05-17,22,160
2016-05-17,23,160
2016-05-18,00,160
2016-05-18,01,159
2016-05-18,02,160
2016-05-18,03,160
2016-05-18,04,159
2016-05-18,05,159
2016-05-18,06,158
2016-05-18,07,139
2016-05-18,08,96
2016-05-18,09,68
2016-05-18,10,51
2016-05-18,11,47
2016-05-18,12,47
2016-05-18,13,42
2016-05-18,14,45
2016-05-18,15,54
2016-05-18,16,67
2016-05-18,17,87
2016-05-18,18,113
2016-05-18,19,146
2016-05-18,20,159
2016-05-18,21,160
2016-05-18,22,159
2016-05-18,23,159
2016-05-19,00,159
2016-05-19,01,160
2016-05-19,02,160
2016-05-19,03,160
2016-05-19,04,160
2016-05-19,05,160
2016-05-19,06,160
2016-05-19,07,144
2016-05-19,08,104
2016-05-19,09,66
2016-05-19,10,42
2016-05-19,11,35
2016-05-19,12,40
2016-05-19,13,35
2016-05-19,14,33
2016-05-19,15,47
2016-05-19,16,64
2016-05-19,17,83
2016-05-19,18,115
2016-05-19,19,145
2016-05-19,20,159
2016-05-19,21,159
2016-05-19,22,159
2016-05-19,23,159
2016-05-20,00,159
2016-05-20,01,159
2016-05-20,02,160
2016-05-20,03,159
2016-05-20,04,160
2016-05-20,05,160
2016-05-20,06,159
2016-05-20,07,151
2016-05-20,08,111
2016-05-20,09,83
2016-05-20,10,68
2016-05-20,11,67
2016-05-20,12,74
2016-05-20,13,75
2016-05-20,14,75
2016-05-20,15,78
2016-05-20,16,87
2016-05-20,17,98
2016-05-20,18,121
2016-05-20,19,141
2016-05-20,20,158
2016-05-20,21,156
2016-05-20,22,147
2016-05-20,23,145
2016-05-21,00,151
2016-05-21,01,159
2016-05-21,02,159
2016-05-21,03,160
2016-05-21,04,160
2016-05-21,05,160
2016-05-21,06,160
2016-05-21,07,159
2016-05-21,08,158
2016-05-21,09,154
2016-05-21,10,133
2016-05-21,11,110
2016-05-21,12,102
2016-05-21,13,109
2016-05-21,14,117
2016-05-21,15,117
2016-05-21,16,97
2016-05-21,17,94
2016-05-21,18,127
2016-05-21,19,147
2016-05-21,20,159
2016-05-21,21,155
2016-05-21,22,148
2016-05-21,23,145
2016-05-22,00,155
2016-05-22,01,159
2016-05-22,02,159
2016-05-22,03,159
2016-05-22,04,160
2016-05-22,05,160
2016-05-22,06,159
2016-05-22,07,159
2016-05-22,08,158
2016-05-22,09,159
2016-05-22,10,158
2016-05-22,11,154
2016-05-22,12,152
2016-05-22,13,149
2016-05-22,14,142
2016-05-22,15,119
2016-05-22,16,88
2016-05-22,17,85
2016-05-22,18,120
2016-05-22,19,156
2016-05-22,20,160
2016-05-22,21,159
2016-05-22,22,159
2016-05-22,23,160
2016-05-23,00,160
2016-05-23,01,160
2016-05-23,02,159
2016-05-23,03,160
2016-05-23,04,159
2016-05-23,05,160
2016-05-23,06,159
2016-05-23,07,147
2016-05-23,08,108
2016-05-23,09,81
2016-05-23,10,72
2016-05-23,11,69
2016-05-23,12,70
2016-05-23,13,78
2016-05-23,14,79
2016-05-23,15,82
2016-05-23,16,90
2016-05-23,17,105
2016-05-23,18,127
2016-05-23,19,150
2016-05-23,20,158
2016-05-23,21,160
2016-05-23,22,159
2016-05-23,23,159
2016-05-24,00,159
2016-05-24,01,160
2016-05-24,02,160
2016-05-24,03,159
2016-05-24,04,159
2016-05-24,05,158
2016-05-24,06,158
2016-05-24,07,137
2016-05-24,08,91
2016-05-24,09,71
2016-05-24,10,57
2016-05-24,11,43
2016-05-24,12,50
2016-05-24,13,56
2016-05-24,14,62
2016-05-24,15,76
2016-05-24,16,86
2016-05-24,17,93
2016-05-24,18,116
2016-05-24,19,144
2016-05-24,20,159
2016-05-24,21,159
2016-05-24,22,158
2016-05-24,23,159
2016-05-25,00,159
2016-05-25,01,159
2016-05-25,02,159
2016-05-25,03,159
2016-05-25,04,160
2016-05-25,05,160
2016-05-25,06,159
2016-05-25,07,146
2016-05-25,08,106
2016-05-25,09,75
2016-05-25,10,54
2016-05-25,11,44
2016-05-25,12,44
2016-05-25,13,47
2016-05-25,14,54
2016-05-25,15,63
2016-05-25,16,71
2016-05-25,17,88
2016-05-25,18,111
2016-05-25,19,137
2016-05-25,20,155
2016-05-25,21,154
2016-05-25,22,157
2016-05-25,23,159
2016-05-26,00,160
2016-05-26,01,160
2016-05-26,02,160
2016-05-26,03,160
2016-05-26,04,159
2016-05-26,05,160
2016-05-26,06,158
2016-05-26,07,146
2016-05-26,08,106
2016-05-26,09,74
2016-05-26,10,41
2016-05-26,11,22
2016-05-26,12,33
2016-05-26,13,40
2016-05-26,14,41
2016-05-26,15,44
2016-05-26,16,52
2016-05-26,17,74
2016-05-26,18,104
2016-05-26,19,138
2016-05-26,20,157
2016-05-26,21,159
2016-05-26,22,158
2016-05-26,23,159
2016-05-27,00,160
2016-05-27,01,160
2016-05-27,02,160
2016-05-27,03,160
2016-05-27,04,160
2016-05-27,05,160
2016-05-27,06,159
2016-05-27,07,152
2016-05-27,08,110
2016-05-27,09,80
2016-05-27,10,69
2016-05-27,11,60
2016-05-27,12,62
2016-05-27,13,67
2016-05-27,14,76
2016-05-27,15,86
2016-05-27,16,92
2016-05-27,17,110
2016-05-27,18,125
2016-05-27,19,149
2016-05-27,20,160
2016-05-27,21,158
2016-05-27,22,152
2016-05-27,23,151
2016-05-28,00,154
2016-05-28,01,159
2016-05-28,02,159
2016-05-28,03,160
2016-05-28,04,160
2016-05-28,05,158
2016-05-28,06,157
2016-05-28,07,156
2016-05-28,08,150
2016-05-28,09,137
2016-05-28,10,121
2016-05-28,11,99
2016-05-28,12,98
2016-05-28,13,107
2016-05-28,14,118
2016-05-28,15,115
2016-05-28,16,98
2016-05-28,17,105
2016-05-28,18,124
2016-05-28,19,134
2016-05-28,20,143
2016-05-28,21,145
2016-05-28,22,146
2016-05-28,23,151
2016-05-29,00,154
2016-05-29,01,157
2016-05-29,02,159
2016-05-29,03,160
2016-05-29,04,159
2016-05-29,05,159
2016-05-29,06,159
2016-05-29,07,159
2016-05-29,08,160
2016-05-29,09,160
2016-05-29,10,159
2016-05-29,11,159
2016-05-29,12,159
2016-05-29,13,158
2016-05-29,14,157
2016-05-29,15,158
2016-05-29,16,158
2016-05-29,17,158
2016-05-29,18,159
2016-05-29,19,159
2016-05-29,20,159
2016-05-29,21,159
2016-05-29,22,159
2016-05-29,23,160
2016-05-30,00,160
2016-05-30,01,160
2016-05-30,02,160
2016-05-30,03,159
2016-05-30,04,160
2016-05-30,05,159
2016-05-30,06,158
2016-05-30,07,147
2016-05-30,08,109
2016-05-30,09,82
2016-05-30,10,68
2016-05-30,11,63
2016-05-30,12,64
2016-05-30,13,70
2016-05-30,14,71
2016-05-30,15,79
2016-05-30,16,86
2016-05-30,17,102
2016-05-30,18,121
2016-05-30,19,152
2016-05-30,20,159
2016-05-30,21,160
2016-05-30,22,160
2016-05-30,23,159
2016-05-31,00,160
2016-05-31,01,160
2016-05-31,02,160
2016-05-31,03,160
2016-05-31,04,160
2016-05-31,05,160
2016-05-31,06,159
2016-05-31,07,141
2016-05-31,08,101
2016-05-31,09,74
2016-05-31,10,54
2016-05-31,11,42
2016-05-31,12,49
2016-05-31,13,60
2016-05-31,14,49
2016-05-31,15,38
2016-05-31,16,72
2016-05-31,17,91
2016-05-31,18,116
2016-05-31,19,149
2016-05-31,20,160
2016-05-31,21,159
2016-05-31,22,159
2016-05-31,23,159
2016-06-01,00,160
2016-06-01,01,160
2016-06-01,02,159
2016-06-01,03,159
2016-06-01,04,160
2016-06-01,05,160
2016-06-01,06,159
2016-06-01,07,146
2016-06-01,08,106
2016-06-01,09,70
2016-06-01,10,53
2016-06-01,11,51
2016-06-01,12,62
2016-06-01,13,62
2016-06-01,14,57
2016-06-01,15,63
2016-06-01,16,73
2016-06-01,17,92
2016-06-01,18,115
2016-06-01,19,137
2016-06-01,20,159
2016-06-01,21,159
2016-06-01,22,159
2016-06-01,23,160
2016-06-02,00,160
2016-06-02,01,160
2016-06-02,02,160
2016-06-02,03,160
2016-06-02,04,160
2016-06-02,05,159
2016-06-02,06,159
2016-06-02,07,158
2016-06-02,08,155
2016-06-02,09,153
2016-06-02,10,151
2016-06-02,11,147
2016-06-02,12,145
2016-06-02,13,143
2016-06-02,14,142
2016-06-02,15,140
2016-06-02,16,138
2016-06-02,17,135
2016-06-02,18,144
2016-06-02,19,152
2016-06-02,20,154
2016-06-02,21,155
2016-06-02,22,155
2016-06-02,23,154
2016-06-03,00,158
2016-06-03,01,158
2016-06-03,02,159
2016-06-03,03,159
2016-06-03,04,159
2016-06-03,05,159
2016-06-03,06,158
2016-06-03,07,147
2016-06-03,08,116
2016-06-03,09,95
2016-06-03,10,78
2016-06-03,11,69
2016-06-03,12,76
2016-06-03,13,78
2016-06-03,14,78
2016-06-03,15,88
2016-06-03,16,94
2016-06-03,17,106
2016-06-03,18,122
2016-06-03,19,142
2016-06-03,20,158
2016-06-03,21,159
2016-06-03,22,155
2016-06-03,23,154
2016-06-04,00,156
2016-06-04,01,157
2016-06-04,02,159
2016-06-04,03,160
2016-06-04,04,159
2016-06-04,05,159
2016-06-04,06,159
2016-06-04,07,160
2016-06-04,08,154
2016-06-04,09,146
2016-06-04,10,142
2016-06-04,11,137
2016-06-04,12,131
2016-06-04,13,130
2016-06-04,14,131
2016-06-04,15,130
2016-06-04,16,123
2016-06-04,17,124
2016-06-04,18,134
2016-06-04,19,149
2016-06-04,20,150
2016-06-04,21,150
2016-06-04,22,150
2016-06-04,23,150
2016-06-05,00,150
2016-06-05,01,150
2016-06-05,02,150
2016-06-05,03,150
2016-06-05,04,150
2016-06-05,05,150
2016-06-05,06,150
2016-06-05,07,150
2016-06-05,08,150
2016-06-05,09,150
2016-06-05,10,150
2016-06-05,11,150
2016-06-05,12,150
2016-06-05,13,150
2016-06-05,14,150
2016-06-05,15,150
2016-06-05,16,150
2016-06-05,17,150
2016-06-05,18,150
2016-06-05,19,150
2016-06-05,20,150
2016-06-05,21,150
2016-06-05,22,150
2016-06-05,23,150
2016-06-06,00,150
2016-06-06,01,150
2016-06-06,02,150
2016-06-06,03,150
2016-06-06,04,150
2016-06-06,05,150
2016-06-06,06,150
2016-06-06,07,150
2016-06-06,08,150
2016-06-06,09,150
2016-06-06,10,150
2016-06-06,11,150
2016-06-06,12,150
2016-06-06,13,150
2016-06-06,14,150
2016-06-06,15,150
2016-06-06,16,134
2016-06-06,17,90
2016-06-06,18,124
2016-06-06,19,148
2016-06-06,20,159
2016-06-06,21,160
2016-06-06,22,160
2016-06-06,23,160
2016-06-07,00,160
2016-06-07,01,160
2016-06-07,02,160
2016-06-07,03,160
2016-06-07,04,159
2016-06-07,05,159
2016-06-07,06,159
2016-06-07,07,146
2016-06-07,08,101
2016-06-07,09,77
2016-06-07,10,70
2016-06-07,11,61
2016-06-07,12,65
2016-06-07,13,70
2016-06-07,14,71
2016-06-07,15,78
2016-06-07,16,92
2016-06-07,17,111
2016-06-07,18,131
2016-06-07,19,155
2016-06-07,20,159
2016-06-07,21,158
2016-06-07,22,124
2016-06-07,23,113
2016-06-08,00,152
2016-06-08,01,160
2016-06-08,02,159
2016-06-08,03,160
2016-06-08,04,160
2016-06-08,05,160
2016-06-08,06,158
2016-06-08,07,141
2016-06-08,08,93
2016-06-08,09,67
2016-06-08,10,48
2016-06-08,11,50
2016-06-08,12,57
2016-06-08,13,64
2016-06-08,14,62
2016-06-08,15,64
2016-06-08,16,74
2016-06-08,17,94
2016-06-08,18,114
2016-06-08,19,142
2016-06-08,20,156
2016-06-08,21,159
2016-06-08,22,159
2016-06-08,23,160
2016-06-09,00,160
2016-06-09,01,160
2016-06-09,02,160
2016-06-09,03,160
2016-06-09,04,160
2016-06-09,05,160
2016-06-09,06,158
2016-06-09,07,147
2016-06-09,08,111
2016-06-09,09,90
2016-06-09,10,74
2016-06-09,11,69
2016-06-09,12,69
2016-06-09,13,73
2016-06-09,14,69
2016-06-09,15,70
2016-06-09,16,77
2016-06-09,17,93
2016-06-09,18,111
2016-06-09,19,136
2016-06-09,20,154
2016-06-09,21,159
2016-06-09,22,159
2016-06-09,23,160
2016-06-10,00,159
2016-06-10,01,159
2016-06-10,02,160
2016-06-10,03,160
2016-06-10,04,159
2016-06-10,05,160
2016-06-10,06,159
2016-06-10,07,151
2016-06-10,08,107
2016-06-10,09,82
2016-06-10,10,73
2016-06-10,11,62
2016-06-10,12,64
2016-06-10,13,69
2016-06-10,14,72
2016-06-10,15,82
2016-06-10,16,92
2016-06-10,17,101
2016-06-10,18,127
2016-06-10,19,148
2016-06-10,20,158
2016-06-10,21,158
2016-06-10,22,151
2016-06-10,23,152
2016-06-11,00,157
2016-06-11,01,159
2016-06-11,02,160
2016-06-11,03,159
2016-06-11,04,160
2016-06-11,05,160
2016-06-11,06,159
2016-06-11,07,158
2016-06-11,08,153
2016-06-11,09,143
2016-06-11,10,132
2016-06-11,11,123
2016-06-11,12,117
2016-06-11,13,119
2016-06-11,14,117
2016-06-11,15,113
2016-06-11,16,108
2016-06-11,17,114
2016-06-11,18,130
2016-06-11,19,149
2016-06-11,20,156
2016-06-11,21,148
2016-06-11,22,151
2016-06-11,23,157
2016-06-12,00,159
2016-06-12,01,159
2016-06-12,02,160
2016-06-12,03,160
2016-06-12,04,160
2016-06-12,05,160
2016-06-12,06,160
2016-06-12,07,159
2016-06-12,08,156
2016-06-12,09,156
2016-06-12,10,155
2016-06-12,11,150
2016-06-12,12,149
2016-06-12,13,149
2016-06-12,14,148
2016-06-12,15,138
2016-06-12,16,115
2016-06-12,17,116
2016-06-12,18,133
2016-06-12,19,154
2016-06-12,20,160
2016-06-12,21,159
2016-06-12,22,159
2016-06-12,23,160
2016-06-13,00,160
2016-06-13,01,159
2016-06-13,02,160
2016-06-13,03,160
2016-06-13,04,160
2016-06-13,05,160
2016-06-13,06,159
2016-06-13,07,144
2016-06-13,08,105
2016-06-13,09,83
2016-06-13,10,72
2016-06-13,11,64
2016-06-13,12,64
2016-06-13,13,67
2016-06-13,14,73
2016-06-13,15,87
2016-06-13,16,93
2016-06-13,17,98
2016-06-13,18,113
2016-06-13,19,132
2016-06-13,20,159
2016-06-13,21,160
2016-06-13,22,159
2016-06-13,23,159
2016-06-14,00,159
2016-06-14,01,160
2016-06-14,02,160
2016-06-14,03,160
2016-06-14,04,159
2016-06-14,05,159
2016-06-14,06,159
2016-06-14,07,145
2016-06-14,08,102
2016-06-14,09,81
2016-06-14,10,68
2016-06-14,11,65
2016-06-14,12,74
2016-06-14,13,76
2016-06-14,14,79
2016-06-14,15,84
2016-06-14,16,94
2016-06-14,17,105
2016-06-14,18,126
2016-06-14,19,149
2016-06-14,20,159
2016-06-14,21,159
2016-06-14,22,159
2016-06-14,23,159
2016-06-15,00,158
2016-06-15,01,160
