date,hour,p107
2015-12-28,03,335
2015-12-28,04,335
2015-12-28,05,334
2015-12-28,06,332
2015-12-28,07,324
2015-12-28,08,288
2015-12-28,09,262
2015-12-28,10,255
2015-12-28,11,252
2015-12-28,12,260
2015-12-28,13,270
2015-12-28,14,261
2015-12-28,15,258
2015-12-28,16,260
2015-12-28,17,274
2015-12-28,18,304
2015-12-28,19,322
2015-12-28,20,332
2015-12-28,21,334
2015-12-28,22,334
2015-12-28,23,335
2015-12-29,00,332
2015-12-29,01,333
2015-12-29,02,333
2015-12-29,03,333
2015-12-29,04,332
2015-12-29,05,331
2015-12-29,06,331
2015-12-29,07,327
2015-12-29,08,290
2015-12-29,09,263
2015-12-29,10,252
2015-12-29,11,249
2015-12-29,12,250
2015-12-29,13,261
2015-12-29,14,263
2015-12-29,15,260
2015-12-29,16,268
2015-12-29,17,274
2015-12-29,18,300
2015-12-29,19,319
2015-12-29,20,329
2015-12-29,21,332
2015-12-29,22,332
2015-12-29,23,334
2015-12-30,00,336
2015-12-30,01,333
2015-12-30,02,333
2015-12-30,03,333
2015-12-30,04,333
2015-12-30,05,333
2015-12-30,06,333
2015-12-30,07,331
2015-12-30,08,296
2015-12-30,09,270
2015-12-30,10,262
2015-12-30,11,261
2015-12-30,12,264
2015-12-30,13,267
2015-12-30,14,266
2015-12-30,15,274
2015-12-30,16,273
2015-12-30,17,283
2015-12-30,18,302
2015-12-30,19,320
2015-12-30,20,332
2015-12-30,21,336
2015-12-30,22,334
2015-12-30,23,334
2015-12-31,00,333
2015-12-31,01,333
2015-12-31,02,333
2015-12-31,03,333
2015-12-31,04,333
2015-12-31,05,332
2015-12-31,06,332
2015-12-31,07,332
2015-12-31,08,318
2015-12-31,09,303
2015-12-31,10,299
2015-12-31,11,303
2015-12-31,12,305
2015-12-31,13,313
2015-12-31,14,322
2015-12-31,15,324
2015-12-31,16,320
2015-12-31,17,323
2015-12-31,18,328
2015-12-31,19,335
2015-12-31,20,335
2015-12-31,21,332
2015-12-31,22,322
2015-12-31,23,285
2016-01-01,00,259
2016-01-01,01,289
2016-01-01,02,318
2016-01-01,03,331
2016-01-01,04,333
2016-01-01,05,332
2016-01-01,06,332
2016-01-01,07,332
2016-01-01,08,332
2016-01-01,09,333
2016-01-01,10,333
2016-01-01,11,334
2016-01-01,12,335
2016-01-01,13,335
2016-01-01,14,338
2016-01-01,15,336
2016-01-01,16,324
2016-01-01,17,322
2016-01-01,18,326
2016-01-01,19,330
2016-01-01,20,335
2016-01-01,21,336
2016-01-01,22,335
2016-01-01,23,335
2016-01-02,00,335
2016-01-02,01,335
2016-01-02,02,335
2016-01-02,03,335
2016-01-02,04,334
2016-01-02,05,334
2016-01-02,06,333
2016-01-02,07,333
2016-01-02,08,331
2016-01-02,09,322
2016-01-02,10,317
2016-01-02,11,317
2016-01-02,12,316
2016-01-02,13,318
2016-01-02,14,319
2016-01-02,15,321
2016-01-02,16,322
2016-01-02,17,319
2016-01-02,18,321
2016-01-02,19,327
2016-01-02,20,335
2016-01-02,21,333
2016-01-02,22,332
2016-01-02,23,331
2016-01-03,00,329
2016-01-03,01,328
2016-01-03,02,327
2016-01-03,03,327
2016-01-03,04,327
2016-01-03,05,326
2016-01-03,06,325
2016-01-03,07,325
2016-01-03,08,324
2016-01-03,09,325
2016-01-03,10,325
2016-01-03,11,323
2016-01-03,12,326
2016-01-03,13,327
2016-01-03,14,326
2016-01-03,15,326
2016-01-03,16,318
2016-01-03,17,315
2016-01-03,18,316
2016-01-03,19,324
2016-01-03,20,329
2016-01-03,21,328
2016-01-03,22,330
2016-01-03,23,330
2016-01-04,00,329
2016-01-04,01,328
2016-01-04,02,328
2016-01-04,03,327
2016-01-04,04,326
2016-01-04,05,325
2016-01-04,06,325
2016-01-04,07,319
2016-01-04,08,285
2016-01-04,09,260
2016-01-04,10,251
2016-01-04,11,250
2016-01-04,12,256
2016-01-04,13,262
2016-01-04,14,262
2016-01-04,15,259
2016-01-04,16,260
2016-01-04,17,271
2016-01-04,18,301
2016-01-04,19,320
2016-01-04,20,331
2016-01-04,21,331
2016-01-04,22,331
2016-01-04,23,329
2016-01-05,00,327
2016-01-05,01,325
2016-01-05,02,325
2016-01-05,03,325
2016-01-05,04,325
2016-01-05,05,324
2016-01-05,06,324
2016-01-05,07,315
2016-01-05,08,283
2016-01-05,09,253
2016-01-05,10,237
2016-01-05,11,240
2016-01-05,12,248
2016-01-05,13,258
2016-01-05,14,256
2016-01-05,15,254
2016-01-05,16,254
2016-01-05,17,257
2016-01-05,18,289
2016-01-05,19,315
2016-01-05,20,330
2016-01-05,21,331
2016-01-05,22,330
2016-01-05,23,328
2016-01-06,00,327
2016-01-06,01,325
2016-01-06,02,324
2016-01-06,03,324
2016-01-06,04,324
2016-01-06,05,323
2016-01-06,06,323
2016-01-06,07,322
2016-01-06,08,322
2016-01-06,09,323
2016-01-06,10,325
2016-01-06,11,328
2016-01-06,12,326
2016-01-06,13,324
2016-01-06,14,324
2016-01-06,15,291
2016-01-06,16,231
2016-01-06,17,225
2016-01-06,18,265
2016-01-06,19,310
2016-01-06,20,325
2016-01-06,21,328
2016-01-06,22,328
2016-01-06,23,328
2016-01-07,00,326
2016-01-07,01,324
2016-01-07,02,323
2016-01-07,03,323
2016-01-07,04,323
2016-01-07,05,322
2016-01-07,06,322
2016-01-07,07,315
2016-01-07,08,235
2016-01-07,09,136
2016-01-07,10,98
2016-01-07,11,97
2016-01-07,12,113
2016-01-07,13,142
2016-01-07,14,141
2016-01-07,15,145
2016-01-07,16,164
2016-01-07,17,192
2016-01-07,18,248
2016-01-07,19,298
2016-01-07,20,315
2016-01-07,21,318
2016-01-07,22,318
2016-01-07,23,318
2016-01-08,00,319
2016-01-08,01,320
2016-01-08,02,320
2016-01-08,03,320
2016-01-08,04,320
2016-01-08,05,319
2016-01-08,06,319
2016-01-08,07,309
2016-01-08,08,238
2016-01-08,09,138
2016-01-08,10,106
2016-01-08,11,106
2016-01-08,12,119
2016-01-08,13,143
2016-01-08,14,149
2016-01-08,15,166
2016-01-08,16,197
2016-01-08,17,218
2016-01-08,18,255
2016-01-08,19,292
2016-01-08,20,316
2016-01-08,21,318
2016-01-08,22,318
2016-01-08,23,319
2016-01-09,00,320
2016-01-09,01,320
2016-01-09,02,319
2016-01-09,03,319
2016-01-09,04,318
2016-01-09,05,318
2016-01-09,06,317
2016-01-09,07,317
2016-01-09,08,310
2016-01-09,09,296
2016-01-09,10,284
2016-01-09,11,287
2016-01-09,12,289
2016-01-09,13,293
2016-01-09,14,298
2016-01-09,15,302
2016-01-09,16,305
2016-01-09,17,306
2016-01-09,18,310
2016-01-09,19,316
2016-01-09,20,322
2016-01-09,21,322
2016-01-09,22,320
2016-01-09,23,321
2016-01-10,00,322
2016-01-10,01,321
2016-01-10,02,321
2016-01-10,03,320
2016-01-10,04,319
2016-01-10,05,318
2016-01-10,06,318
2016-01-10,07,319
2016-01-10,08,319
2016-01-10,09,316
2016-01-10,10,317
2016-01-10,11,317
2016-01-10,12,315
2016-01-10,13,315
2016-01-10,14,316
2016-01-10,15,312
2016-01-10,16,309
2016-01-10,17,315
2016-01-10,18,317
2016-01-10,19,318
2016-01-10,20,318
2016-01-10,21,317
2016-01-10,22,316
2016-01-10,23,316
2016-01-11,00,316
2016-01-11,01,315
2016-01-11,02,314
2016-01-11,03,314
2016-01-11,04,314
2016-01-11,05,313
2016-01-11,06,312
2016-01-11,07,300
2016-01-11,08,224
2016-01-11,09,133
2016-01-11,10,112
2016-01-11,11,105
2016-01-11,12,110
2016-01-11,13,125
2016-01-11,14,124
2016-01-11,15,126
2016-01-11,16,138
2016-01-11,17,174
2016-01-11,18,232
2016-01-11,19,283
2016-01-11,20,301
2016-01-11,21,305
2016-01-11,22,305
2016-01-11,23,304
2016-01-12,00,305
2016-01-12,01,304
2016-01-12,02,304
2016-01-12,03,304
2016-01-12,04,304
2016-01-12,05,303
2016-01-12,06,302
2016-01-12,07,288
2016-01-12,08,200
2016-01-12,09,82
2016-01-12,10,25
2016-01-12,11,21
2016-01-12,12,36
2016-01-12,13,63
2016-01-12,14,75
2016-01-12,15,89
2016-01-12,16,118
2016-01-12,17,156
2016-01-12,18,226
2016-01-12,19,282
2016-01-12,20,306
2016-01-12,21,309
2016-01-12,22,304
2016-01-12,23,303
2016-01-13,00,304
2016-01-13,01,304
2016-01-13,02,304
2016-01-13,03,304
2016-01-13,04,304
2016-01-13,05,304
2016-01-13,06,303
2016-01-13,07,293
2016-01-13,08,202
2016-01-13,09,103
2016-01-13,10,50
2016-01-13,11,37
2016-01-13,12,55
2016-01-13,13,73
2016-01-13,14,79
2016-01-13,15,80
2016-01-13,16,108
2016-01-13,17,136
2016-01-13,18,203
2016-01-13,19,270
2016-01-13,20,301
2016-01-13,21,304
2016-01-13,22,299
2016-01-13,23,298
2016-01-14,00,297
2016-01-14,01,297
2016-01-14,02,297
2016-01-14,03,297
2016-01-14,04,297
2016-01-14,05,297
2016-01-14,06,296
2016-01-14,07,286
2016-01-14,08,204
2016-01-14,09,94
2016-01-14,10,40
2016-01-14,11,34
2016-01-14,12,55
2016-01-14,13,74
2016-01-14,14,74
2016-01-14,15,82
2016-01-14,16,111
2016-01-14,17,148
2016-01-14,18,220
2016-01-14,19,272
2016-01-14,20,296
2016-01-14,21,297
2016-01-14,22,296
2016-01-14,23,294
2016-01-15,00,292
2016-01-15,01,291
2016-01-15,02,291
2016-01-15,03,291
2016-01-15,04,292
2016-01-15,05,291
2016-01-15,06,291
2016-01-15,07,280
2016-01-15,08,195
2016-01-15,09,80
2016-01-15,10,43
2016-01-15,11,40
2016-01-15,12,61
2016-01-15,13,82
2016-01-15,14,88
2016-01-15,15,101
2016-01-15,16,146
2016-01-15,17,176
2016-01-15,18,227
2016-01-15,19,267
2016-01-15,20,294
2016-01-15,21,295
2016-01-15,22,294
2016-01-15,23,295
2016-01-16,00,295
2016-01-16,01,295
2016-01-16,02,294
2016-01-16,03,293
2016-01-16,04,293
2016-01-16,05,292
2016-01-16,06,292
2016-01-16,07,290
2016-01-16,08,274
2016-01-16,09,253
2016-01-16,10,240
2016-01-16,11,232
2016-01-16,12,243
2016-01-16,13,260
2016-01-16,14,259
2016-01-16,15,244
2016-01-16,16,232
2016-01-16,17,247
2016-01-16,18,275
2016-01-16,19,290
2016-01-16,20,299
2016-01-16,21,298
2016-01-16,22,298
2016-01-16,23,299
2016-01-17,00,296
2016-01-17,01,295
2016-01-17,02,294
2016-01-17,03,293
2016-01-17,04,293
2016-01-17,05,292
2016-01-17,06,292
2016-01-17,07,292
2016-01-17,08,293
2016-01-17,09,295
2016-01-17,10,296
2016-01-17,11,296
2016-01-17,12,298
2016-01-17,13,298
2016-01-17,14,304
2016-01-17,15,299
2016-01-17,16,292
2016-01-17,17,289
2016-01-17,18,291
2016-01-17,19,293
2016-01-17,20,292
2016-01-17,21,293
2016-01-17,22,291
2016-01-17,23,290
2016-01-18,00,290
2016-01-18,01,290
2016-01-18,02,289
2016-01-18,03,289
2016-01-18,04,289
2016-01-18,05,288
2016-01-18,06,288
2016-01-18,07,280
2016-01-18,08,198
2016-01-18,09,90
2016-01-18,10,67
2016-01-18,11,64
2016-01-18,12,78
2016-01-18,13,95
2016-01-18,14,95
2016-01-18,15,100
2016-01-18,16,116
2016-01-18,17,155
2016-01-18,18,220
2016-01-18,19,271
2016-01-18,20,287
2016-01-18,21,289
2016-01-18,22,288
2016-01-18,23,284
2016-01-19,00,282
2016-01-19,01,281
2016-01-19,02,281
2016-01-19,03,281
2016-01-19,04,281
2016-01-19,05,280
2016-01-19,06,280
2016-01-19,07,268
2016-01-19,08,183
2016-01-19,09,77
2016-01-19,10,14
2016-01-19,11,6
2016-01-19,12,21
2016-01-19,13,56
2016-01-19,14,60
2016-01-19,15,76
2016-01-19,16,97
2016-01-19,17,134
2016-01-19,18,202
2016-01-19,19,256
2016-01-19,20,276
2016-01-19,21,282
2016-01-19,22,283
2016-01-19,23,283
2016-01-20,00,281
2016-01-20,01,281
2016-01-20,02,281
2016-01-20,03,281
2016-01-20,04,280
2016-01-20,05,280
2016-01-20,06,280
2016-01-20,07,269
2016-01-20,08,181
2016-01-20,09,89
2016-01-20,10,57
2016-01-20,11,53
2016-01-20,12,62
2016-01-20,13,78
2016-01-20,14,77
2016-01-20,15,81
2016-01-20,16,110
2016-01-20,17,149
2016-01-20,18,209
2016-01-20,19,266
2016-01-20,20,286
2016-01-20,21,286
2016-01-20,22,286
2016-01-20,23,283
2016-01-21,00,281
2016-01-21,01,280
2016-01-21,02,280
2016-01-21,03,280
2016-01-21,04,280
2016-01-21,05,280
2016-01-21,06,281
2016-01-21,07,271
2016-01-21,08,185
2016-01-21,09,77
2016-01-21,10,30
2016-01-21,11,35
2016-01-21,12,48
2016-01-21,13,60
2016-01-21,14,55
2016-01-21,15,69
2016-01-21,16,101
2016-01-21,17,137
2016-01-21,18,205
2016-01-21,19,256
2016-01-21,20,274
2016-01-21,21,278
2016-01-21,22,279
2016-01-21,23,277
2016-01-22,00,276
2016-01-22,01,277
2016-01-22,02,277
2016-01-22,03,277
2016-01-22,04,277
2016-01-22,05,276
2016-01-22,06,276
2016-01-22,07,265
2016-01-22,08,187
2016-01-22,09,76
2016-01-22,10,38
2016-01-22,11,36
2016-01-22,12,56
2016-01-22,13,76
2016-01-22,14,83
2016-01-22,15,93
2016-01-22,16,135
2016-01-22,17,169
2016-01-22,18,216
2016-01-22,19,260
2016-01-22,20,284
2016-01-22,21,285
2016-01-22,22,284
2016-01-22,23,281
2016-01-23,00,279
2016-01-23,01,279
2016-01-23,02,279
2016-01-23,03,279
2016-01-23,04,279
2016-01-23,05,279
2016-01-23,06,279
2016-01-23,07,279
2016-01-23,08,274
2016-01-23,09,261
2016-01-23,10,239
2016-01-23,11,235
2016-01-23,12,250
2016-01-23,13,264
2016-01-23,14,263
2016-01-23,15,256
2016-01-23,16,250
2016-01-23,17,253
2016-01-23,18,264
2016-01-23,19,270
2016-01-23,20,278
2016-01-23,21,281
2016-01-23,22,283
2016-01-23,23,286
2016-01-24,00,286
2016-01-24,01,286
2016-01-24,02,284
2016-01-24,03,283
2016-01-24,04,283
2016-01-24,05,282
2016-01-24,06,282
2016-01-24,07,283
2016-01-24,08,285
2016-01-24,09,288
2016-01-24,10,285
2016-01-24,11,287
2016-01-24,12,285
2016-01-24,13,288
2016-01-24,14,290
2016-01-24,15,286
2016-01-24,16,285
2016-01-24,17,285
2016-01-24,18,283
2016-01-24,19,284
2016-01-24,20,285
2016-01-24,21,284
2016-01-24,22,283
2016-01-24,23,281
2016-01-25,00,280
2016-01-25,01,279
2016-01-25,02,279
2016-01-25,03,279
2016-01-25,04,279
2016-01-25,05,279
2016-01-25,06,279
2016-01-25,07,279
2016-01-25,08,279
2016-01-25,09,279
2016-01-25,10,216
2016-01-25,11,104
2016-01-25,12,119
2016-01-25,13,134
2016-01-25,14,132
2016-01-25,15,135
2016-01-25,16,161
2016-01-25,17,189
2016-01-25,18,246
2016-01-25,19,289
2016-01-25,20,314
2016-01-25,21,316
2016-01-25,22,315
2016-01-25,23,313
2016-01-26,00,314
2016-01-26,01,315
2016-01-26,02,315
2016-01-26,03,315
2016-01-26,04,315
2016-01-26,05,314
2016-01-26,06,314
2016-01-26,07,297
2016-01-26,08,222
2016-01-26,09,117
2016-01-26,10,73
2016-01-26,11,67
2016-01-26,12,86
2016-01-26,13,110
2016-01-26,14,113
2016-01-26,15,125
2016-01-26,16,146
2016-01-26,17,173
2016-01-26,18,235
2016-01-26,19,292
2016-01-26,20,307
2016-01-26,21,310
2016-01-26,22,310
2016-01-26,23,309
2016-01-27,00,308
2016-01-27,01,307
2016-01-27,02,307
2016-01-27,03,307
2016-01-27,04,307
2016-01-27,05,306
2016-01-27,06,307
2016-01-27,07,295
2016-01-27,08,213
2016-01-27,09,122
2016-01-27,10,82
2016-01-27,11,77
2016-01-27,12,95
2016-01-27,13,116
2016-01-27,14,114
2016-01-27,15,111
2016-01-27,16,132
2016-01-27,17,171
2016-01-27,18,231
2016-01-27,19,287
2016-01-27,20,311
2016-01-27,21,315
2016-01-27,22,313
2016-01-27,23,314
2016-01-28,00,312
2016-01-28,01,311
2016-01-28,02,311
2016-01-28,03,311
2016-01-28,04,310
2016-01-28,05,311
2016-01-28,06,311
2016-01-28,07,300
2016-01-28,08,224
2016-01-28,09,114
2016-01-28,10,70
2016-01-28,11,67
2016-01-28,12,87
2016-01-28,13,104
2016-01-28,14,99
2016-01-28,15,112
2016-01-28,16,140
2016-01-28,17,170
2016-01-28,18,224
2016-01-28,19,278
2016-01-28,20,304
2016-01-28,21,308
2016-01-28,22,308
2016-01-28,23,305
2016-01-29,00,305
2016-01-29,01,305
2016-01-29,02,305
2016-01-29,03,305
2016-01-29,04,304
2016-01-29,05,303
2016-01-29,06,302
2016-01-29,07,290
2016-01-29,08,214
2016-01-29,09,118
2016-01-29,10,85
2016-01-29,11,81
2016-01-29,12,99
2016-01-29,13,118
2016-01-29,14,120
2016-01-29,15,129
2016-01-29,16,159
2016-01-29,17,201
2016-01-29,18,250
2016-01-29,19,290
2016-01-29,20,313
2016-01-29,21,316
2016-01-29,22,313
2016-01-29,23,313
2016-01-30,00,310
2016-01-30,01,310
2016-01-30,02,310
2016-01-30,03,310
2016-01-30,04,309
2016-01-30,05,309
2016-01-30,06,310
2016-01-30,07,313
2016-01-30,08,306
2016-01-30,09,293
2016-01-30,10,273
2016-01-30,11,270
2016-01-30,12,280
2016-01-30,13,292
2016-01-30,14,297
2016-01-30,15,296
2016-01-30,16,291
2016-01-30,17,299
2016-01-30,18,312
2016-01-30,19,318
2016-01-30,20,320
2016-01-30,21,319
2016-01-30,22,318
2016-01-30,23,317
2016-01-31,00,316
2016-01-31,01,315
2016-01-31,02,315
2016-01-31,03,314
2016-01-31,04,314
2016-01-31,05,313
2016-01-31,06,313
2016-01-31,07,314
2016-01-31,08,313
2016-01-31,09,316
2016-01-31,10,319
2016-01-31,11,321
2016-01-31,12,319
2016-01-31,13,321
2016-01-31,14,319
2016-01-31,15,314
2016-01-31,16,304
2016-01-31,17,308
2016-01-31,18,316
2016-01-31,19,319
2016-01-31,20,320
2016-01-31,21,318
2016-01-31,22,316
2016-01-31,23,314
2016-02-01,00,311
2016-02-01,01,310
2016-02-01,02,310
2016-02-01,03,310
2016-02-01,04,309
2016-02-01,05,309
2016-02-01,06,309
2016-02-01,07,298
2016-02-01,08,220
2016-02-01,09,127
2016-02-01,10,109
2016-02-01,11,98
2016-02-01,12,104
2016-02-01,13,122
2016-02-01,14,124
2016-02-01,15,131
2016-02-01,16,151
2016-02-01,17,172
2016-02-01,18,231
2016-02-01,19,278
2016-02-01,20,298
2016-02-01,21,301
2016-02-01,22,303
2016-02-01,23,301
2016-02-02,00,301
2016-02-02,01,302
2016-02-02,02,302
2016-02-02,03,302
2016-02-02,04,302
2016-02-02,05,302
2016-02-02,06,300
2016-02-02,07,288
2016-02-02,08,211
2016-02-02,09,112
2016-02-02,10,66
2016-02-02,11,64
2016-02-02,12,77
2016-02-02,13,99
2016-02-02,14,101
2016-02-02,15,109
2016-02-02,16,135
2016-02-02,17,174
2016-02-02,18,247
2016-02-02,19,298
2016-02-02,20,312
2016-02-02,21,312
2016-02-02,22,311
2016-02-02,23,310
2016-02-03,00,309
2016-02-03,01,309
2016-02-03,02,309
2016-02-03,03,309
2016-02-03,04,309
2016-02-03,05,308
2016-02-03,06,308
2016-02-03,07,297
2016-02-03,08,220
2016-02-03,09,118
2016-02-03,10,70
2016-02-03,11,51
2016-02-03,12,61
2016-02-03,13,78
2016-02-03,14,94
2016-02-03,15,103
2016-02-03,16,127
2016-02-03,17,186
2016-02-03,18,253
2016-02-03,19,300
2016-02-03,20,316
2016-02-03,21,319
2016-02-03,22,316
2016-02-03,23,316
2016-02-04,00,315
2016-02-04,01,316
2016-02-04,02,315
2016-02-04,03,314
2016-02-04,04,314
2016-02-04,05,313
2016-02-04,06,312
2016-02-04,07,299
2016-02-04,08,215
2016-02-04,09,119
2016-02-04,10,80
2016-02-04,11,75
2016-02-04,12,92
2016-02-04,13,118
2016-02-04,14,123
2016-02-04,15,134
2016-02-04,16,158
2016-02-04,17,187
2016-02-04,18,248
2016-02-04,19,305
2016-02-04,20,323
2016-02-04,21,324
2016-02-04,22,324
2016-02-04,23,324
2016-02-05,00,323
2016-02-05,01,322
2016-02-05,02,323
2016-02-05,03,323
2016-02-05,04,322
2016-02-05,05,322
2016-02-05,06,322
2016-02-05,07,310
2016-02-05,08,220
2016-02-05,09,127
2016-02-05,10,97
2016-02-05,11,91
2016-02-05,12,104
2016-02-05,13,137
2016-02-05,14,157
2016-02-05,15,176
2016-02-05,16,197
2016-02-05,17,217
2016-02-05,18,269
2016-02-05,19,312
2016-02-05,20,331
2016-02-05,21,333
2016-02-05,22,333
2016-02-05,23,334
2016-02-06,00,334
2016-02-06,01,334
2016-02-06,02,332
2016-02-06,03,332
2016-02-06,04,331
2016-02-06,05,332
2016-02-06,06,333
2016-02-06,07,334
2016-02-06,08,322
2016-02-06,09,305
2016-02-06,10,282
2016-02-06,11,278
2016-02-06,12,291
2016-02-06,13,308
2016-02-06,14,307
2016-02-06,15,307
2016-02-06,16,310
2016-02-06,17,318
2016-02-06,18,325
2016-02-06,19,333
2016-02-06,20,334
2016-02-06,21,334
2016-02-06,22,334
2016-02-06,23,336
2016-02-07,00,338
2016-02-07,01,336
2016-02-07,02,336
2016-02-07,03,336
2016-02-07,04,336
2016-02-07,05,336
2016-02-07,06,337
2016-02-07,07,338
2016-02-07,08,340
2016-02-07,09,342
2016-02-07,10,342
2016-02-07,11,346
2016-02-07,12,343
2016-02-07,13,341
2016-02-07,14,341
2016-02-07,15,340
2016-02-07,16,343
2016-02-07,17,345
2016-02-07,18,341
2016-02-07,19,341
2016-02-07,20,339
2016-02-07,21,339
2016-02-07,22,338
2016-02-07,23,339
2016-02-08,00,334
2016-02-08,01,333
2016-02-08,02,333
2016-02-08,03,333
2016-02-08,04,333
2016-02-08,05,332
2016-02-08,06,331
2016-02-08,07,318
2016-02-08,08,245
2016-02-08,09,173
2016-02-08,10,151
2016-02-08,11,143
2016-02-08,12,150
2016-02-08,13,166
2016-02-08,14,159
2016-02-08,15,155
2016-02-08,16,169
2016-02-08,17,194
2016-02-08,18,245
2016-02-08,19,302
2016-02-08,20,321
2016-02-08,21,324
2016-02-08,22,326
2016-02-08,23,326
2016-02-09,00,324
2016-02-09,01,324
2016-02-09,02,324
2016-02-09,03,324
2016-02-09,04,324
2016-02-09,05,323
2016-02-09,06,324
2016-02-09,07,312
2016-02-09,08,237
2016-02-09,09,157
2016-02-09,10,123
2016-02-09,11,125
2016-02-09,12,142
2016-02-09,13,163
2016-02-09,14,169
2016-02-09,15,164
2016-02-09,16,188
2016-02-09,17,214
2016-02-09,18,263
2016-02-09,19,306
2016-02-09,20,327
2016-02-09,21,330
2016-02-09,22,330
2016-02-09,23,328
2016-02-10,00,327
2016-02-10,01,327
2016-02-10,02,327
2016-02-10,03,327
2016-02-10,04,327
2016-02-10,05,326
2016-02-10,06,327
2016-02-10,07,316
2016-02-10,08,232
2016-02-10,09,137
2016-02-10,10,106
2016-02-10,11,105
2016-02-10,12,124
2016-02-10,13,143
2016-02-10,14,138
2016-02-10,15,136
2016-02-10,16,154
2016-02-10,17,187
2016-02-10,18,244
2016-02-10,19,302
2016-02-10,20,324
2016-02-10,21,330
2016-02-10,22,328
2016-02-10,23,326
2016-02-11,00,326
2016-02-11,01,326
2016-02-11,02,326
2016-02-11,03,326
2016-02-11,04,326
2016-02-11,05,326
2016-02-11,06,325
2016-02-11,07,312
2016-02-11,08,233
2016-02-11,09,128
2016-02-11,10,94
2016-02-11,11,89
2016-02-11,12,94
2016-02-11,13,124
2016-02-11,14,125
2016-02-11,15,131
2016-02-11,16,164
2016-02-11,17,198
2016-02-11,18,260
2016-02-11,19,301
2016-02-11,20,318
2016-02-11,21,324
2016-02-11,22,323
2016-02-11,23,322
2016-02-12,00,317
2016-02-12,01,316
2016-02-12,02,316
2016-02-12,03,316
2016-02-12,04,316
2016-02-12,05,315
2016-02-12,06,314
2016-02-12,07,304
2016-02-12,08,224
2016-02-12,09,127
2016-02-12,10,97
2016-02-12,11,98
2016-02-12,12,111
2016-02-12,13,135
2016-02-12,14,140
2016-02-12,15,147
2016-02-12,16,175
2016-02-12,17,207
2016-02-12,18,256
2016-02-12,19,301
2016-02-12,20,317
2016-02-12,21,320
2016-02-12,22,322
2016-02-12,23,321
2016-02-13,00,321
2016-02-13,01,322
2016-02-13,02,321
2016-02-13,03,320
2016-02-13,04,320
2016-02-13,05,320
2016-02-13,06,321
2016-02-13,07,324
2016-02-13,08,319
2016-02-13,09,306
2016-02-13,10,294
2016-02-13,11,293
2016-02-13,12,302
2016-02-13,13,304
